Bar, Hd, Package  [VF_Sweep.1], field-amp  [VF_Sweep.1], field-angle  [VF_Sweep.1], Cycle  [VF_Sweep.1], pts/cycle  [VF_Sweep.1], Pre-ColdMR Ch0  [VF_Sweep.1], BeforeColdMR Ch0  [VF_Sweep.1], BeforeHotMR Ch0  [VF_Sweep.1], HotMR current Ch0  [VF_Sweep.1], HotMR Voltage Ch0  [VF_Sweep.1], asy Ch0  [VF_Sweep.1], amp Ch0  [VF_Sweep.1], bias Ch0  [VF_Sweep.1], B-jump Ch0  [VF_Sweep.1], dV_field Ch0  [VF_Sweep.1], Hys Ch0  [VF_Sweep.1], TCR Ch0  [VF_Sweep.1], TCR2 Ch0  [VF_Sweep.1], OL (%) Ch0  [VF_Sweep.1], CLP (%) Ch0  [VF_Sweep.1], Pre-ColdMR Ch1  [VF_Sweep.1], BeforeColdMR Ch1  [VF_Sweep.1], BeforeHotMR Ch1  [VF_Sweep.1], HotMR current Ch1  [VF_Sweep.1], HotMR Voltage Ch1  [VF_Sweep.1], asy Ch1  [VF_Sweep.1], amp Ch1  [VF_Sweep.1], bias Ch1  [VF_Sweep.1], B-jump Ch1  [VF_Sweep.1], dV_field Ch1  [VF_Sweep.1], Hys Ch1  [VF_Sweep.1], TCR Ch1  [VF_Sweep.1], TCR2 Ch1  [VF_Sweep.1], OL (%) Ch1  [VF_Sweep.1], CLP (%) Ch1  [VF_Sweep.1], Package  [VF_Sweep.2], field-amp  [VF_Sweep.2], field-angle  [VF_Sweep.2], Cycle  [VF_Sweep.2], pts/cycle  [VF_Sweep.2], Pre-ColdMR Ch0  [VF_Sweep.2], BeforeColdMR Ch0  [VF_Sweep.2], BeforeHotMR Ch0  [VF_Sweep.2], HotMR current Ch0  [VF_Sweep.2], HotMR Voltage Ch0  [VF_Sweep.2], asy Ch0  [VF_Sweep.2], amp Ch0  [VF_Sweep.2], bias Ch0  [VF_Sweep.2], B-jump Ch0  [VF_Sweep.2], dV_field Ch0  [VF_Sweep.2], Hys Ch0  [VF_Sweep.2], TCR Ch0  [VF_Sweep.2], TCR2 Ch0  [VF_Sweep.2], OL (%) Ch0  [VF_Sweep.2], CLP (%) Ch0  [VF_Sweep.2], Pre-ColdMR Ch1  [VF_Sweep.2], BeforeColdMR Ch1  [VF_Sweep.2], BeforeHotMR Ch1  [VF_Sweep.2], HotMR current Ch1  [VF_Sweep.2], HotMR Voltage Ch1  [VF_Sweep.2], asy Ch1  [VF_Sweep.2], amp Ch1  [VF_Sweep.2], bias Ch1  [VF_Sweep.2], B-jump Ch1  [VF_Sweep.2], dV_field Ch1  [VF_Sweep.2], Hys Ch1  [VF_Sweep.2], TCR Ch1  [VF_Sweep.2], TCR2 Ch1  [VF_Sweep.2], OL (%) Ch1  [VF_Sweep.2], CLP (%) Ch1  [VF_Sweep.2], Package  [VF_Sweep.3], field-amp  [VF_Sweep.3], field-angle  [VF_Sweep.3], Cycle  [VF_Sweep.3], pts/cycle  [VF_Sweep.3], Pre-ColdMR Ch0  [VF_Sweep.3], BeforeColdMR Ch0  [VF_Sweep.3], BeforeHotMR Ch0  [VF_Sweep.3], HotMR current Ch0  [VF_Sweep.3], HotMR Voltage Ch0  [VF_Sweep.3], asy Ch0  [VF_Sweep.3], amp Ch0  [VF_Sweep.3], bias Ch0  [VF_Sweep.3], B-jump Ch0  [VF_Sweep.3], dV_field Ch0  [VF_Sweep.3], Hys Ch0  [VF_Sweep.3], TCR Ch0  [VF_Sweep.3], TCR2 Ch0  [VF_Sweep.3], OL (%) Ch0  [VF_Sweep.3], CLP (%) Ch0  [VF_Sweep.3], Pre-ColdMR Ch1  [VF_Sweep.3], BeforeColdMR Ch1  [VF_Sweep.3], BeforeHotMR Ch1  [VF_Sweep.3], HotMR current Ch1  [VF_Sweep.3], HotMR Voltage Ch1  [VF_Sweep.3], asy Ch1  [VF_Sweep.3], amp Ch1  [VF_Sweep.3], bias Ch1  [VF_Sweep.3], B-jump Ch1  [VF_Sweep.3], dV_field Ch1  [VF_Sweep.3], Hys Ch1  [VF_Sweep.3], TCR Ch1  [VF_Sweep.3], TCR2 Ch1  [VF_Sweep.3], OL (%) Ch1  [VF_Sweep.3], CLP (%) Ch1  [VF_Sweep.3], Package  [VF_Sweep.4], field-amp  [VF_Sweep.4], field-angle  [VF_Sweep.4], Cycle  [VF_Sweep.4], pts/cycle  [VF_Sweep.4], Pre-ColdMR Ch0  [VF_Sweep.4], BeforeColdMR Ch0  [VF_Sweep.4], BeforeHotMR Ch0  [VF_Sweep.4], HotMR current Ch0  [VF_Sweep.4], HotMR Voltage Ch0  [VF_Sweep.4], asy Ch0  [VF_Sweep.4], amp Ch0  [VF_Sweep.4], bias Ch0  [VF_Sweep.4], B-jump Ch0  [VF_Sweep.4], dV_field Ch0  [VF_Sweep.4], Hys Ch0  [VF_Sweep.4], TCR Ch0  [VF_Sweep.4], TCR2 Ch0  [VF_Sweep.4], OL (%) Ch0  [VF_Sweep.4], CLP (%) Ch0  [VF_Sweep.4], Pre-ColdMR Ch1  [VF_Sweep.4], BeforeColdMR Ch1  [VF_Sweep.4], BeforeHotMR Ch1  [VF_Sweep.4], HotMR current Ch1  [VF_Sweep.4], HotMR Voltage Ch1  [VF_Sweep.4], asy Ch1  [VF_Sweep.4], amp Ch1  [VF_Sweep.4], bias Ch1  [VF_Sweep.4], B-jump Ch1  [VF_Sweep.4], dV_field Ch1  [VF_Sweep.4], Hys Ch1  [VF_Sweep.4], TCR Ch1  [VF_Sweep.4], TCR2 Ch1  [VF_Sweep.4], OL (%) Ch1  [VF_Sweep.4], CLP (%) Ch1  [VF_Sweep.4]
6,47, ,6000,90,1,12,679.5240973,679.0243318,671.7729368,0.208901328,140.3342584,-100,20933.51472,0.208901328,23.60981503,1001.144256,33.16747437,0,0,100.0542983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,680.3809283,678.7728116,672.0093909,0.208776283,140.2996224,-43.94727892,37365.37344,0.208776283,62.22613153,-4123.617784,2.370527207,124.2514078,-124.2514078,198.9589207,0.358571561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,674.1813414,679.2121217,672.9104964,0.208298119,140.1659906,-100,20756.68235,0.208298119,24.06034382,1000.643515,33.16472412,0,0,100.1987637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,697.3666602,697.8786429,690.2048547,0.20171314,139.2233884,-100,29159.35626,0.20171314,31.99503104,246.2336498,1.533571965,44.40792518,-44.40792518,197.542779,2.948993141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48, ,6000,90,1,12,772.5990115,772.6541772,763.8163508,0.182334721,139.2702414,-100,20448.32145,0.182334721,25.55034061,999.1694973,31.61517153,0,0,99.97549213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,776.2349068,775.0134536,766.9478534,0.182317899,139.8283213,-49.51423274,35237.23863,0.182317899,54.00678905,-4001.970211,4.300760407,91.01433563,-91.01433563,199.0076546,0.396574731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,772.1532781,775.6811091,768.0558596,0.182145076,139.8975933,-100,21025.97387,0.182145076,26.11650625,996.6887637,31.09520094,0,0,99.93355829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,772.7058163,771.5858779,764.0492236,0.18285297,139.7086698,-93.87653453,25792.58877,0.18285297,57.08656842,246.0569607,1.314497743,56.66112438,-56.66112438,200.533785,0.003943539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,49, ,6000,90,1,12,366.8624183,367.0480671,363.3258721,0.383810981,139.4484592,-50.04693367,8050.659098,0.383810981,24.05193992,2002.708132,42.72658512,0,0,99.98076197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,364.9763322,364.7008818,361.9157968,0.38629122,139.8048948,22.53820572,25828.86207,0.38629122,28.62917776,-3878.318269,0.181425851,149.8369707,-149.8369707,200.0118918,0.196603973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,365.7754785,366.9112865,363.6296825,0.384344794,139.7591754,-47.97894801,8232.277534,0.384344794,24.66876779,1998.175407,39.51187883,0,0,100.0757897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,367.5477067,367.1620509,363.3342583,0.385069466,139.9089287,-64.32101465,11519.29413,0.385069466,14.67636125,502.1260069,1.746985878,30.64525725,-30.64525725,199.7122893,0.093041435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50, ,6000,90,1,12,538.7579703,538.388562,532.9806537,0.26153868,139.3950568,-100,16115.97866,0.26153868,17.8159123,4003.751423,32.88338495,0,0,99.83320655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,538.3297438,537.3546468,533.3736995,0.262182819,139.84142,-1.963991615,45968.36921,0.262182819,48.09320391,-4999.556078,7.595151584,215.0415265,-215.0415265,198.4665435,0.439410999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,534.9730774,538.8558327,533.9231889,0.262163039,139.974926,-100,16465.08405,0.262163039,19.66599402,996.6923269,34.71467815,0,0,100.0920492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,538.9337951,537.7690189,533.3048587,0.262079922,139.7684956,-83.85435793,24179.3712,0.262079922,7.878006537,379.3398555,1.961458048,46.78721741,46.78721741,199.9165558,0.719753631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51, ,6000,90,1,12,563.276963,562.741176,555.2133328,0.251639911,139.7138337,-100,17549.84487,0.251639911,24.9962502,1001.128365,30.71149998,0,0,99.99161625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,563.1181413,562.0833444,556.0880525,0.251006495,139.5817132,-16.57573605,41022.36518,0.251006495,38.21775576,-4247.365738,2.024314307,136.0229277,-136.0229277,198.6158234,0.087842308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,557.8930217,562.6905445,556.7194926,0.251409326,139.9644722,-100,17972.34074,0.251409326,27.23773857,996.6789188,32.40418174,0,0,100.0287956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,562.491797,561.2460356,554.3995475,0.251696912,139.5406539,-98.66295427,22513.67069,0.251696912,33.10950405,246.2772963,1.99888964,46.89833367,-46.89833367,199.7416767,0.135010242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,52, ,6000,90,1,12,757.0752954,756.0166942,747.944494,0.187515765,140.251384,-100,19381.82323,0.187515765,22.38730803,995.2299936,30.02300073,0,0,99.96443828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,756.7092876,755.6870857,747.2805373,0.187843331,140.3716653,-62.20676617,32698.6109,0.187843331,83.41947917,-4379.033164,17.66191332,116.3629366,116.3629366,199.2358091,0.09314137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,753.5488498,757.1339876,747.8408227,0.186945901,139.8057765,-100,20256.55153,0.186945901,24.47905073,998.6143349,29.86560587,0,0,100.0265761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,756.1648102,755.9433918,744.8841172,0.187452588,139.6304555,-96.3781148,25141.91112,0.187452588,16.78340525,246.331872,0.901200267,46.3952756,-46.3952756,199.8341192,0.340914078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,53, ,6000,90,1,12,368.5498828,368.2837526,366.0012368,0.382511308,139.999612,-55.89710298,7760.346688,0.382511308,23.39365414,3003.805617,45.36928381,0,0,99.97337071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,368.4168806,367.8915474,365.421637,0.382575508,139.8013683,39.37468818,37866.56223,0.382575508,50.25511392,-4379.101967,2.392217011,164.0811642,-164.0811642,197.2808619,0.048985538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,359.1704619,361.7594692,360.3335229,0.388213627,139.8863838,6.225775194,8318.678537,0.388213627,48.4556686,1002.874772,24.25943018,0,0,99.99990996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,368.1109506,367.7664801,365.3280407,0.382547687,139.7553969,-9.188130743,18395.8568,0.382547687,28.73721398,502.0904976,1.454625838,27.41589021,27.41589021,199.7861428,0.078222972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,54, ,6000,90,1,12,416.8154229,416.1796324,413.3466197,0.338448298,139.8964597,-100,6925.178971,0.338448298,24.94180125,999.13884,36.30940136,0,0,99.94994324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,416.711515,416.0914681,412.1096137,0.338951979,139.6853692,21.84666041,27235.08249,0.338951979,43.75945135,-5502.503967,4.526228543,228.051473,-228.051473,199.2373743,0.347467238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,413.9140621,415.6632416,412.7580583,0.339527753,140.142816,-87.04041017,7467.767197,0.339527753,25.59535856,998.6466758,36.30085156,0,0,100.0240857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,417.4508355,416.4877037,413.5198444,0.337884985,139.7221464,-43.04303423,14305.78947,0.337884985,16.43629384,500.0050179,1.49962222,31.56525074,31.56525074,200.1806455,0.133199657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,55, ,6000,90,1,12,343.8519166,343.4182743,342.3935118,0.409226851,140.1166186,-83.399422,7495.979769,0.409226851,22.58720344,2004.643833,38.27522484,0,0,99.96871874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,344.5122671,344.5108817,343.4879377,0.407688294,140.0360112,9.262365896,27553.48152,0.407688294,89.76170995,-4003.882928,1.827900016,168.9545806,168.9545806,198.6241813,0.457287335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,341.5936513,342.8169938,341.630339,0.409547469,139.9138407,-77.51960679,8174.215052,0.409547469,24.90870711,996.6306005,36.36241862,0,0,100.0270957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,343.7900757,343.5191594,342.5784192,0.409105971,140.1508767,-47.83791473,14167.24559,0.409105971,16.74993777,503.9929842,1.489708972,26.32091161,-26.32091161,199.930533,0.294333725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,56, ,6000,90,1,12,299.3546441,299.2111883,299.7736153,0.467208539,140.0567928,-62.40920773,2254.234927,0.467208539,23.15342496,1998.791637,42.17719342,0,0,99.95107967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,299.2688729,299.1906586,299.0752097,0.466950699,139.6533782,26.9529929,10055.64098,0.466950699,80.0849209,-4127.768561,0.52990611,128.5708723,128.5708723,199.7954562,0.02393816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,298.6572646,299.0100477,299.724973,0.467550358,140.1365185,-70.28848746,2335.72392,0.467550358,22.3564303,1998.217184,51.72053104,0,0,99.96351038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,298.8838468,298.8441729,299.2766796,0.46804534,140.0750554,-49.74639332,4146.870319,0.46804534,25.72513288,498.0623296,0.552252684,17.40392378,-17.40392378,199.7927451,0.005452894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,57, ,6000,90,1,12,666.6169713,666.3199836,654.525669,0.212982654,139.4026138,-100,19591.32677,0.212982654,26.08812489,995.1412345,30.70401486,0,0,100.0495113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,667.0521251,665.1621346,654.5573007,0.21354192,139.7754228,-37.06695324,37457.0517,0.21354192,62.29437529,-5250.340727,19.46855774,222.2957834,-222.2957834,199.2436326,0.098662276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,662.4289157,666.1989466,655.4577012,0.212933061,139.5686145,-100,19642.27314,0.212933061,27.33879562,996.7016272,32.03245387,0,0,99.9978342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,666.3303114,665.3668017,655.0084725,0.213431558,139.799479,-98.83144454,23992.2236,0.213431558,31.15045493,252.2103533,1.507723678,54.90588445,-54.90588445,199.9581069,0.31646222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,58, ,6000,90,1,12,390.5849095,389.9676336,388.7719581,0.359989031,139.9536406,-93.94177234,5135.066052,0.359989031,23.01145422,3001.816285,41.74287195,0,0,100.0127791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,388.7349708,388.6238838,388.2094568,0.36137721,140.2900503,16.65524504,20032.81575,0.36137721,61.08578793,-4003.991479,4.990748853,126.7639503,-126.7639503,197.3632331,0.204982844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,380.1368115,381.6269139,388.8518603,0.359945506,139.9654798,-93.19035728,5397.03994,0.359945506,22.31919909,3002.926647,43.41453375,0,0,100.012508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,389.7583063,389.4119466,388.4850355,0.35977249,139.7662285,23.12957757,19982.31021,0.35977249,61.99276413,498.1198617,1.809307925,22.51626152,22.51626152,200.0907448,0.352350903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,59, ,6000,90,1,12,527.624206,527.0128497,522.2866396,0.267237179,139.5744082,-100,16789.70497,0.267237179,22.94877334,995.1582467,30.14822131,0,0,99.87808863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,527.1765834,525.8260324,521.3075918,0.268463631,139.9521292,2.266570921,47426.2413,0.268463631,61.96612838,-4375.22438,2.529057278,146.3726299,-146.3726299,197.8792836,0.699295574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,521.1424935,527.3026583,523.0226762,0.266895779,139.5925448,-100,17111.02602,0.266895779,25.57398673,1000.646652,32.60332837,0,0,100.0978052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,526.9663745,525.6484443,520.3784319,0.26855065,139.7479659,-69.72819819,25017.71283,0.26855065,8.844924099,371.3935455,2.156189598,41.48477353,-41.48477353,199.8057789,0.569400285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,60, ,6000,90,1,12,502.5719454,501.5181303,495.0878525,0.281832226,139.5317115,-100,11359.59082,0.281832226,21.34779138,997.1408466,33.29722333,0,0,100.1147274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,500.9902781,501.642316,494.6206306,0.282038861,139.5022394,-29.41600849,24022.0987,0.282038861,35.33498874,-4127.64556,5.778422212,120.3599726,-120.3599726,198.8295509,0.076462746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,497.1188582,499.5440059,492.3448916,0.283312072,139.4872515,-90.73074454,10593.0653,0.283312072,23.4953511,2997.036823,36.41296456,0,0,99.76911757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,503.4704655,503.3631569,496.6971551,0.281038774,139.5911594,-91.75901687,16026.0133,0.281038774,25.93245475,248.1986297,1.944071846,41.48885927,-41.48885927,200.0277899,0.518244039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,61, ,6000,90,1,12,460.8868619,460.2581245,449.2585163,0.31127441,139.8426795,-100,20274.22217,0.31127441,22.49028867,997.2143425,29.09816489,0,0,100.0307121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,460.0024481,459.4949996,450.0915475,0.309931848,139.4977053,-46.76673119,35944.47996,0.309931848,47.46451513,-4502.810685,11.20261159,173.5437862,-173.5437862,198.1545236,0.069688187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,454.8410587,458.5318678,448.9867353,0.310433609,139.3805727,-100,20097.91878,0.310433609,24.40780614,998.6596705,30.48010019,0,0,100.1400632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,459.4999116,458.997753,449.4780073,0.31074216,139.6717668,-59.06279766,31390.94556,0.31074216,12.46010799,377.2354125,1.798562348,44.83932581,44.83932581,199.8185679,0.021463147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,62, ,6000,90,1,12,508.5202641,508.6129625,498.7781502,0.279581391,139.449089,-100,14469.96397,0.279581391,24.85474921,995.1477667,33.09621622,0,0,100.0338696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,508.021632,507.3504499,499.5714662,0.279676437,139.7183679,-16.6292259,33499.36935,0.279676437,61.3052245,-4750.240535,0.320652516,165.6639861,-165.6639861,198.9101481,0.130966542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,504.7735337,508.2754192,500.4727831,0.278753746,139.5086628,-100,14248.73458,0.278753746,30.98531791,1000.701391,35.53478859,0,0,99.94429699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,508.3502329,507.4606553,498.9466359,0.281102027,140.2549106,7.018061849,39245.19982,0.281102027,51.74103647,371.2056976,0.395075774,23.31030528,23.31030528,199.6791444,0.625276414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,63, ,6000,90,1,12,325.0129713,324.9130938,324.6399058,0.430941297,139.900742,-51.35869067,6864.345611,0.430941297,23.60140181,1001.10777,41.35460696,0,0,99.96704998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,327.2056172,326.7044662,326.2936221,0.428301342,139.7519963,41.15009223,35164.32676,0.428301342,54.6463941,-5121.075146,2.975906865,187.6278526,-187.6278526,198.5589299,0.179007029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,322.6103685,323.9087765,324.4659296,0.432380359,140.2926953,-49.68507263,6858.803856,0.432380359,22.35892539,1996.193402,39.89454558,0,0,100.0331273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,324.2892684,324.0536179,324.1405523,0.431960328,140.0158594,1.364662954,17120.37143,0.431960328,38.14508832,500.0678219,1.182627722,25.63470066,25.63470066,200.4381629,0.414051637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,64, ,6000,90,1,12,418.2885222,418.148341,415.7512367,0.337328119,140.2445827,-93.12826762,8889.353386,0.337328119,23.37522493,2000.728258,38.65559882,0,0,99.97144148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,417.9421625,416.7320447,414.6031225,0.33778075,140.0449536,11.40565661,30245.89297,0.33778075,30.50752882,-4504.936154,2.901450161,157.4656263,-157.4656263,198.226578,0.152919371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,411.1037624,413.3607682,411.5859643,0.33979174,139.8535111,-61.7740723,9215.057461,0.33979174,23.67115424,1996.170676,40.93658703,0,0,99.9746037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,417.6140654,417.1334441,414.7909293,0.337547953,140.011829,-41.80539105,17545.3233,0.337547953,27.07584078,504.085234,1.705258552,33.17348738,33.17348738,199.9692351,0.302713205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,65, ,6000,90,1,12,404.7243204,404.6114701,401.5216906,0.347652516,139.5900259,-94.02665176,8109.351325,0.347652516,22.50023297,2995.721081,38.91954172,0,0,99.98502219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,404.4513889,403.9290785,401.8134193,0.348371495,139.9803418,-1.062700396,23490.24133,0.348371495,38.4995657,-5623.260231,11.71482264,229.264332,-229.264332,199.3050239,0.168530733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,403.0262762,404.4061733,401.3855744,0.347819675,139.6097999,-95.43287012,8002.924433,0.347819675,26.63791882,2000.209719,37.82076004,0,0,99.93459412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,403.2029826,403.0561261,400.5104717,0.348967392,139.765095,-82.15743799,12278.26272,0.348967392,12.54744271,248.1575266,0.928799487,37.19102125,-37.19102125,200.0733534,0.100026367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,66, ,6000,90,1,12,504.2769168,503.5051014,497.2733498,0.28028737,139.3794392,-100,17183.79934,0.28028737,23.84292547,997.1454263,29.20022807,0,0,100.0158137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,503.4503136,502.3399474,497.6106798,0.281750155,140.201886,-25.79737315,34719.27343,0.281750155,56.07390081,-4502.957095,3.211605982,145.0033485,145.0033485,198.1742135,0.557484717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,500.5654521,503.6431415,499.0899837,0.280051985,139.7711405,-100,17318.23728,0.280051985,25.00399994,998.6244915,30.33434032,0,0,99.91872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,500.652231,500.0781555,495.664885,0.28173968,139.6484662,-94.86558172,21154.95823,0.28173968,34.45906724,250.2536104,1.877081318,50.08979248,-50.08979248,200.2570416,0.015290175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,67, ,6000,90,1,12,542.3072127,543.8735143,533.03273,0.26279428,140.0779522,-100,19870.02669,0.26279428,21.55581967,1001.135971,25.7688724,0,0,100.0442374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,538.1359083,536.8537476,530.6552853,0.263299962,139.7215166,-50.81999245,33518.09797,0.263299962,43.18239891,-4129.693238,3.436255875,130.3874328,-130.3874328,198.6057602,0.772831496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,531.7622599,539.1178066,533.3997529,0.262488781,140.0114512,-100,19992.1972,0.262488781,22.35648024,1000.669136,28.56150554,0,0,100.0507353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,539.3163022,538.1323817,532.9480243,0.261916979,139.5881366,-90.86086981,24872.46846,0.261916979,29.04843769,248.2014007,1.460783501,45.15347277,-45.15347277,199.9723899,0.042984897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,68, ,6000,90,1,12,433.3870346,432.9637201,432.3510423,0.32376373,139.9795861,-100,7057.929201,0.32376373,24.00335487,1998.709417,33.92218091,0,0,99.99091236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,432.8026313,432.3827174,432.5627482,0.324381239,140.3152401,-1.450798377,21573.17183,0.324381239,70.15442099,-4127.772103,0.616249556,139.0524008,-139.0524008,199.0788681,0.103122229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,430.4179133,432.1994616,432.0104368,0.323698004,139.8409162,-100,7129.846071,0.323698004,23.86369659,1002.549765,37.74186498,0,0,100.0371072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,432.0772911,431.8359729,430.8787221,0.324202991,139.6921705,-83.40241123,10666.24166,0.324202991,21.36101173,129.120776,1.309455073,34.03841523,-34.03841523,199.8042587,0.01021911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
